Country,Year,Population,GDP (USD),Total Emissions,CO2 Agr,CO2 Buildings,CO2 Fuel Ex,CO2 Combust,CO2 Processes,CO2 Transport,CO2 Wast,CO2 Power ,CH4 Agr,CH4 Buildings,CH4 Fuel Ex,CH4 Combust,CH4 Processes,CH4 Transport,CH4 Wast,CH4 Power ,N2O Agr,N2O Buildings,N2O Fuel Ex,N2O Combust,N2O Processes,N2O Transport,N2O Wast,N2O Power ,F-Gases Agr,F-Gases Buildings,F-Gases Fuel Ex,F-Gases Combust,F-Gases Processes,F-Gases Transport,F-Gases Wast,F-Gases Power 
Afghanistan,1970,10752971,1748886596,17.33619212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1971,11015857,1831108971,17.29279326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1972,11286753,1595555476,15.34225073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1973,11575305,1733333264,15.9660602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1974,11869879,2155555498,17.27844284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1975,12157386,2366666616,17.98425331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1976,12425267,2555555567,17.98910685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1977,12687301,2953333418,18.15341388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1978,12938862,3300000109,17.70045932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1979,12986369,3697940410,17.49476257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1980,12486631,3641723322,17.52177991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1981,11155195,3478787909,17.61438835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1982,10088289,,17.55756614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1983,9951449,,17.49282266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1984,10243686,,16.43593559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1985,10512221,,16.36949694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1986,10448442,,14.64739149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1987,10322758,,14.23515675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1988,10383460,,14.39958716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1989,10673168,,13.67069846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1990,10694796,,13.77560449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1991,10745167,,13.85465351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1992,12057433,,12.90364914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1993,14003760,,13.07113038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1994,15455555,,13.228593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1995,16418912,,13.6246765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1996,17106595,,14.96940783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1997,17788819,,16.06067866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1998,18493132,,16.9107136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,1999,19262847,,17.93944796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2000,19542982,,16.04541997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2001,19688632,,14.38789463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2002,21000256,3825701406,17.04471035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2003,22645130,4520946849,17.73231774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2004,23553551,5224896719,17.78945145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2005,24411191,6203256497,18.19132436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2006,25442944,6971758333,18.46103626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2007,25903301,9747886105,19.61755452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2008,26427199,10109296958,23.08980825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2009,27385307,12416152648,26.31346123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2010,28189672,15856668496,30.19093931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2011,29249157,17805098367,34.47027741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2012,30466479,19907329906,32.464602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2013,31541209,20146416876,30.89995414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2014,32716210,20497128600,31.21444607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2015,33753499,19134221745,31.20849536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2016,34636207,18116572399,30.56723038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2017,35643418,18753456507,31.77300686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2018,36686784,18053222735,31.43983977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2019,37769499,18799444415,30.32285095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2020,38972230,19955929061,28.15067419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2021,40099462,14266499430,28.95369671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2022,41128771,,29.11787902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1970,2135479,,8.261250224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1971,2187853,,8.20586179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1972,2243126,,9.1409237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1973,2296752,,8.633941456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1974,2350124,,8.906908393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1975,2404831,,9.113706541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1976,2458526,,9.738074162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1977,2513546,,10.29317741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1978,2566266,,11.3132067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1979,2617832,,12.47560744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1980,2671997,,12.67935865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1981,2726056,,11.70469401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1982,2784278,,12.34812885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1983,2843960,,13.19872313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1984,2904429,1857337995,13.5122899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1985,2964762,1897050117,13.07727384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1986,3022635,2097326250,13.3029529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1987,3083605,2080796250,13.59236496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1988,3142336,2051236250,13.49809841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1989,3227943,2253090000,13.38946596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1990,3286542,2028553750,11.56814995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1991,3266790,1099559028,9.084328854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1992,3247039,652174990.8,6.194991712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1993,3227287,1185315468,6.231224543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1994,3207536,1880950864,6.925476723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1995,3187784,2392764853,6.567055841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1996,3168033,3199640815,6.306009794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1997,3148281,2258513974,5.560192961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1998,3128530,2545964541,5.828660737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1999,3108778,3212121651,7.040419898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,2000,3089027,3480355258,7.251388866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,2001,3060173,3922100794,7.445691948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,2002,3051010,4348068242,8.073175451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,2003,3039616,5611496257,8.265510937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,2004,3026939,7184685782,8.476583244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,2005,3011487,8052077248,8.07008509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,2006,2992547,8896075005,8.115437573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,2007,2970017,10677324853,8.07162697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,2008,2947314,12881352894,7.855476541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,2009,2927519,12044205550,7.833121252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,2010,2913021,11926926616,8.141796911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,2011,2905195,12890760315,8.543462931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,2012,2900401,12319834195,8.253650324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,2013,2895092,12776224497,8.51493426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,2014,2889104,13228147516,9.006528782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,2015,2880703,11386853113,8.845874441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,2016,2876101,11861199831,8.461623399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,2017,2873457,13019726212,9.281256843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,2018,2866376,15156424015,9.229380238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,2019,2854191,15401826127,8.744489777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,2020,2837849,15162734205,7.863103832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,2021,2811666,17930565119,7.898121484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,2022,2777689,18916378861,7.983378894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1970,59106,,0.045175752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1971,58816,,0.050062904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1972,58855,,0.060857417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1973,59365,,0.065847311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1974,60028,,0.065107874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1975,60715,,0.079127648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1976,61193,,0.078179274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1977,61465,,0.088895859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1978,61738,,0.093714705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1979,62006,,0.097665785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1980,62267,,0.101651922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1981,62614,,0.104907288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1982,63116,,0.104413873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1983,63683,,0.106993982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1984,64174,,0.12165228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1985,64478,,0.127340981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1986,64553,405586592.2,0.13703446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1987,64450,487709497.2,0.15183371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1988,64332,596648044.7,0.165910583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1989,64596,695530726.3,0.221021187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1990,65712,764804469.3,0.21437893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1991,67864,872067039.1,0.241864952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1992,70192,958659217.9,0.266760398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1993,72360,1083240223,0.270405812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1994,74710,1245810056,0.297539463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1995,77050,1320670391,0.327189316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1996,79417,1379888268,0.225761005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1997,81858,1531843575,0.353293131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1998,84355,1665363128,0.361870046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1999,86867,1722905028,0.352332055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2000,89101,1873452514,0.335765357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2001,90691,1896456983,0.344135269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2002,91781,1961843575,0.363221989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2003,92701,2044111732,0.412245779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2004,93540,2254830726,0.430187145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2005,94483,2360017318,0.462647522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2006,95606,2469782682,0.46057352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2007,96787,2677641341,0.500896333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2008,97996,2843024581,0.493070782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2009,99212,2553793296,0.526922596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2010,100341,2453597207,0.507506962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2011,101288,2637859218,0.337124798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2012,102112,2615208380,0.409986185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2013,102880,2727849721,0.463848197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2014,103594,2790849721,0.475080546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2015,104257,2962907263,0.476461184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2016,104874,2983635196,0.494114022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2017,105439,3092429050,0.467188552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2018,105962,3276184358,0.502076806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2019,106442,3395798883,0.575822321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2020,106585,2558906304,0.494730747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2021,106537,3103184102,0.479191757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2022,106445,3544707788,0.496682755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,1970,12507000,41333606613,315.014313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,1971,12937000,45216647235,321.2737533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,1972,13177000,52040887850,333.3670527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,1973,13380000,63830877643,340.5712706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,1974,13723000,88963890936,355.3795269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,1975,13893000,97303017889,364.745192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,1976,14033000,1.05E+11,367.8719165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,1977,14192000,1.10E+11,374.5540951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,1978,14358000,1.18E+11,365.5537286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,1979,14514000,1.35E+11,369.7471054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,1980,14692000,1.50E+11,376.997659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,1981,14923260,1.77E+11,379.8932552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,1982,15184247,1.94E+11,387.227379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,1983,15393472,1.77E+11,373.9883467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,1984,15579391,1.94E+11,385.7228056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,1985,15788312,1.81E+11,401.6027659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,1986,16018350,1.82E+11,406.308058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,1987,16263874,1.89E+11,417.0141229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,1988,16532164,2.36E+11,425.5885041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,1989,16814416,3.00E+11,448.8158661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,1990,17065128,3.11E+11,457.2166203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,1991,17284036,3.26E+11,460.1053908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,1992,17478635,3.26E+11,461.7200781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,1993,17634808,3.12E+11,464.745902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,1994,17805468,3.23E+11,470.1945406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,1995,18004882,3.68E+11,477.8887538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,1996,18224767,4.01E+11,491.4381115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,1997,18423037,4.36E+11,504.3820682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,1998,18607584,4.00E+11,526.4948157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,1999,18812264,3.90E+11,533.7184883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,2000,19028802,4.16E+11,542.6008353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,2001,19274701,3.80E+11,552.4617806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,2002,19495210,3.96E+11,561.0545859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,2003,19720737,4.68E+11,552.0085832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,2004,19932722,6.15E+11,572.4742254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,2005,20176844,6.96E+11,576.5897885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,2006,20450966,7.48E+11,581.0204301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,2007,20827622,8.55E+11,589.5369847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,2008,21249199,1.06E+12,587.6602516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,2009,21691653,9.29E+11,596.658121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,2010,22031750,1.15E+12,601.8657319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,2011,22340024,1.40E+12,605.7947241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,2012,22733465,1.55E+12,608.2882166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,2013,23128129,1.58E+12,597.0736586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,2014,23475686,1.47E+12,585.4420386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,2015,23815995,1.35E+12,593.5614924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,2016,24190907,1.21E+12,594.0243561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,2017,24592588,1.33E+12,601.0651667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,2018,24963258,1.43E+12,597.7740968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,2019,25334826,1.39E+12,596.0316222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,2020,25649248,1.33E+12,572.8336503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,2021,25685412,1.56E+12,561.6546855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,2022,26005540,1.69E+12,571.3821126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,1970,179129,538423153.7,1.586008891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,1971,184435,573400000,1.621951464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,1972,189181,590900000,1.88900881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,1973,193563,670900000,1.885433053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,1974,197767,632400000,1.668324395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,1975,201881,596200000,1.711046239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,1976,206096,642100000,1.534509185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,1977,210534,713000000,1.690359939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,1978,215016,832400000,1.714642188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,1979,219426,1139800100,1.764684123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,1980,223752,1335300000,1.744445495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,1981,227956,1426500000,1.564632741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,1982,232177,1578300000,1.329452431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,1983,236586,1732800000,1.032672004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,1984,241166,2041100000,1.024698691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,1985,245935,2320699900,0.937251022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,1986,250804,2472500000,0.977637071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,1987,255618,2713999900,1.121087316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,1988,260452,2817900000,1.146902505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,1989,265493,3062000000,1.310441786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,1990,270679,3166000000,1.289922422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,1991,276058,3111160000,1.200879522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,1992,281973,3109000000,1.075505966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,1993,288164,3092000000,1.107952959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,1994,293997,3259000000,1.17940546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,1995,299554,3429000000,1.337697865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,1996,304933,3609000000,1.473510866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,1997,310171,6332360000,1.474165719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,1998,315398,6833220000,1.662361871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,1999,320272,7683870000,1.472006608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,2000,325014,8076470000,1.23036136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,2001,329626,8317830000,1.249626406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,2002,334002,8881160000,1.327412561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,2003,338490,8870090000,1.077172558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,2004,343089,9055290000,1.157967467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,2005,347804,9836200000,1.145066368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,2006,352664,10167250000,1.351117166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,2007,357666,10618340000,1.585458773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,2008,362795,10526000000,1.642296906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,2009,368057,9981960000,1.42138537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
